id	created_at	user	avatar	commits	title
1162	2015-05-19T13:15:08Z	devbm	https://avatars.githubusercontent.com/u/9405394?v=3	3	VoiceModuleMac + OnSoundWaveStreamingUnderflow callback
1163	2015-05-20T01:19:31Z	kborst90	https://avatars.githubusercontent.com/u/9708087?v=3	2092	4 7
1164	2015-05-20T02:06:25Z	druidsbane	https://avatars.githubusercontent.com/u/2229703?v=3	2	Max JPG image width and height up to 32768x32768
1165	2015-05-20T13:23:53Z	stevekouts	https://avatars.githubusercontent.com/u/10137011?v=3	24	Fle x
1166	2015-05-20T23:58:29Z	zaps166	https://avatars.githubusercontent.com/u/6239090?v=3	2	Fixing sound playing in editor
1167	2015-05-21T01:56:24Z	ill	https://avatars.githubusercontent.com/u/173169?v=3	1	Added support for vertically aligning text in Slate and UMG.
1168	2015-05-21T11:58:03Z	bradgrantham	https://avatars.githubusercontent.com/u/5014873?v=3	1	Added hooks to Material Editor for plugin support
1169	2015-05-21T12:52:08Z	slonopotamus	https://avatars.githubusercontent.com/u/92637?v=3	1	[rethought] Use AActor::IsPendingKillPending to determine if actor is valid to be used by blueprints
1170	2015-05-21T16:16:48Z	salamanderrake	https://avatars.githubusercontent.com/u/2695330?v=3	1	MakefileGenerator configure target fix
1171	2015-05-21T16:26:34Z	salamanderrake	https://avatars.githubusercontent.com/u/2695330?v=3	1	QMakefileGenerator project target fixes.
1172	2015-05-21T19:22:42Z	MrCrowbar	https://avatars.githubusercontent.com/u/6435566?v=3	1	"Fix for the blueprint compile error ""Could not find a pin for the par…"
1173	2015-05-22T08:02:51Z	MatamVamshiKrishna	https://avatars.githubusercontent.com/u/8576094?v=3	4	Vlc Movie Player Plugin for Win64, Mac, and Linux
1174	2015-05-23T08:10:37Z	Chooka	https://avatars.githubusercontent.com/u/7192904?v=3	10000	creation shortcut for re-route blueprint nodes
1175	2015-05-23T08:16:46Z	Chooka	https://avatars.githubusercontent.com/u/7192904?v=3	1	Add blueprint creation shortcut for Re-Route nodes.
1176	2015-05-23T15:44:07Z	zaps166	https://avatars.githubusercontent.com/u/6239090?v=3	2	Destructible component physics bugfix
1177	2015-05-23T19:02:58Z	hbiede	https://avatars.githubusercontent.com/u/6586509?v=3	1	Update HTML5Engine.ini
1178	2015-05-23T19:21:39Z	zaps166	https://avatars.githubusercontent.com/u/6239090?v=3	2	Hot reload fixes in Linux
1179	2015-05-23T20:42:18Z	Macwolf	https://avatars.githubusercontent.com/u/11370457?v=3	107	Promoted
1180	2015-05-24T09:46:07Z	arkondev	https://avatars.githubusercontent.com/u/4832647?v=3	9198	4.8
1181	2015-05-24T22:21:45Z	zoon	https://avatars.githubusercontent.com/u/126638?v=3	108	Fixed issue with animation sequence reimport not respecting 'Default Sample Rate' flag set by the import UI.
1182	2015-05-25T03:29:34Z	TroutZhang	https://avatars.githubusercontent.com/u/3135621?v=3	2	Fix user defined enumeration show NewEnumeratorX in BT
1183	2015-05-25T13:50:48Z	zhbanito	https://avatars.githubusercontent.com/u/10955137?v=3	1	Update SceneComponent.cpp
1184	2015-05-25T18:16:20Z	zoon	https://avatars.githubusercontent.com/u/126638?v=3	1	FIX Animation Sequence 'Reimport With new Source' context action
1185	2015-05-25T18:54:31Z	zoon	https://avatars.githubusercontent.com/u/126638?v=3	1	Fixed issue with animation sequence reimport not respecting 'Default Sample Rate' flag set by the import UI.
1187	2015-05-25T21:20:30Z	tk-master	https://avatars.githubusercontent.com/u/10437026?v=3	1	Exposing a few useful functions to blueprints.
1188	2015-05-26T12:31:21Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	[Accepted] Some fixes for AutomatedMapBuilds
1189	2015-05-27T06:29:24Z	ill	https://avatars.githubusercontent.com/u/173169?v=3	1	Made arbitrary AnimMontages smoothly transition into each other
1190	2015-05-27T23:28:37Z	enoes241	https://avatars.githubusercontent.com/u/11010261?v=3	5	Hbao+
1191	2015-05-27T23:52:05Z	zaps166	https://avatars.githubusercontent.com/u/6239090?v=3	3	DestructibleComponent: null pointer checks
1192	2015-05-28T11:28:46Z	ZKShao	https://avatars.githubusercontent.com/u/4610998?v=3	6	(Accepted) Made recent multiplayer pawn possess bugfix more reliable
1193	2015-05-28T14:05:25Z	slonopotamus	https://avatars.githubusercontent.com/u/92637?v=3	1	[accepted] Do not ever attempt to create physics state after component passed th…
1194	2015-05-28T14:32:10Z	emrebaydoganinfotron	https://avatars.githubusercontent.com/u/10303870?v=3	1	Merge pull request #2 from EpicGames/4.8
1195	2015-05-28T14:35:15Z	emrebaydoganinfotron	https://avatars.githubusercontent.com/u/10303870?v=3	1	Merge pull request #2 from EpicGames/4.8
1196	2015-05-28T14:47:03Z	emrebaydoganinfotron	https://avatars.githubusercontent.com/u/10303870?v=3	1	Merge pull request #2 from EpicGames/4.8
1197	2015-05-29T16:01:59Z	MarcKamradt	https://avatars.githubusercontent.com/u/3525509?v=3	1	fixed: crash if list of delayed linkers includes multiple entries of the same linker
1198	2015-05-29T23:10:22Z	JeffRous	https://avatars.githubusercontent.com/u/7027957?v=3	1	Don't compile GearVR support into Android x86 by default
1199	2015-05-31T03:07:40Z	ZKShao	https://avatars.githubusercontent.com/u/4610998?v=3	8	"UserWidget ""Event Added/Removed"" and similar BP assignable delegates"
1200	2015-05-31T12:42:53Z	zorbathut	https://avatars.githubusercontent.com/u/160754?v=3	1	Expose UBlackboardData types to the blueprint system.
1201	2015-05-31T16:22:46Z	davoodkharmanzar	https://avatars.githubusercontent.com/u/10723167?v=3	27	Vxgi
1202	2015-05-31T20:41:14Z	guyverchronus	https://avatars.githubusercontent.com/u/9899058?v=3	9314	4.8
1203	2015-06-01T13:57:35Z	Wabo	https://avatars.githubusercontent.com/u/3359797?v=3	4	4 6
1204	2015-06-01T15:29:40Z	NeverContent	https://avatars.githubusercontent.com/u/12562060?v=3	1	Bug fix in Matinee for importing .fbx. (Coordinate system conversion)
1205	2015-06-02T08:20:00Z	Quadtree	https://avatars.githubusercontent.com/u/7550567?v=3	2	Fix UProceduralMeshComponent Not Updating Bounds
1206	2015-06-02T08:45:25Z	slonopotamus	https://avatars.githubusercontent.com/u/92637?v=3	1	[accepted] Do not crash on check() if OpenAL initialization fails
1207	2015-06-02T14:03:06Z	3dluvr	https://avatars.githubusercontent.com/u/3603819?v=3	1	[Linux] Fix high CPU usage when Editor minimized/not in focus
1208	2015-06-02T15:31:29Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	2	Swarm improvements v2
1209	2015-06-02T16:22:58Z	derekvanvliet	https://avatars.githubusercontent.com/u/301217?v=3	1	implemented FGenericPlatformProcess::ExecutableName in iOSPlatformProcess
1210	2015-06-02T18:01:00Z	umerov1999	https://avatars.githubusercontent.com/u/3888404?v=3	1	Update EditorEngine.cpp
1211	2015-06-02T23:28:45Z	hakmultimedia	https://avatars.githubusercontent.com/u/2280853?v=3	10000	Promoted
1212	2015-06-03T18:26:04Z	JaredTherriault	https://avatars.githubusercontent.com/u/8760446?v=3	10000	Pythagorean
1213	2015-06-03T18:31:11Z	JaredTherriault	https://avatars.githubusercontent.com/u/8760446?v=3	12	Pythagorean
1214	2015-06-03T18:40:12Z	JaredTherriault	https://avatars.githubusercontent.com/u/8760446?v=3	4	Nearly equal vector, vector2D, rotator
1215	2015-06-03T21:58:44Z	ArCorvus	https://avatars.githubusercontent.com/u/1853143?v=3	1	fixes camera jumping in case when we try to return to target A
1216	2015-06-04T06:01:25Z	crosslife	https://avatars.githubusercontent.com/u/1802419?v=3	1	Update README.md
1217	2015-06-04T09:17:20Z	DrVirtual	https://avatars.githubusercontent.com/u/6737355?v=3	1	Changed some MaterialInstanceDynamic class methods access modifiers
1218	2015-06-04T13:51:52Z	Temaran	https://avatars.githubusercontent.com/u/5060324?v=3	1	Loading HLSL shaders from the Game.Shaders folder in addition to the …
1219	2015-06-04T15:28:20Z	SRombauts	https://avatars.githubusercontent.com/u/868490?v=3	1	"[4.8] (Git Plugin) added ""*.opensdf"" and ""*.xcodeproj"" to the "".gitignore"" file"
1220	2015-06-05T01:39:40Z	JaredTherriault	https://avatars.githubusercontent.com/u/8760446?v=3	3	Vector : integer arithmetic
1221	2015-06-05T10:29:10Z	FortuneMatthew	https://avatars.githubusercontent.com/u/8600056?v=3	3633	Updating Source to 4.8
1222	2015-06-05T15:32:01Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	[Accepted] Add ability to set AdvancedDisplay flag on blueprint variables
1223	2015-06-05T19:02:22Z	Slasher006	https://avatars.githubusercontent.com/u/3188514?v=3	14	fixed a inludetypo, wich causes a builderror
1224	2015-06-06T23:37:03Z	Ogniok	https://avatars.githubusercontent.com/u/1993625?v=3	1	Added GetCurrentStateName function to AnimState
1225	2015-06-07T11:09:47Z	Ogniok	https://avatars.githubusercontent.com/u/1993625?v=3	1	Added GetCurrentStateName function to AnimInstance
1226	2015-06-09T02:00:03Z	ghyui	https://avatars.githubusercontent.com/u/9496961?v=3	1534	Release
1227	2015-06-09T20:54:25Z	devbm	https://avatars.githubusercontent.com/u/9405394?v=3	1	Android - Crash in SoundWaveStreaming
1228	2015-06-10T15:31:54Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	[Accepted] Require WITH_SERVER_CODE for UWorld::Listen
1229	2015-06-10T20:52:47Z	GigasightMedia	https://avatars.githubusercontent.com/u/10565853?v=3	1	Merge pull request #2 from EpicGames/release
1230	2015-06-10T20:57:46Z	GigasightMedia	https://avatars.githubusercontent.com/u/10565853?v=3	1	Merge pull request #2 from EpicGames/release
1231	2015-06-10T20:59:18Z	FTPiano	https://avatars.githubusercontent.com/u/11197448?v=3	1	Fixed dependency script for Mac.
1232	2015-06-10T21:34:35Z	Stormwind99	https://avatars.githubusercontent.com/u/9441438?v=3	2	Fix for Linux headless cook and package
1233	2015-06-11T02:17:50Z	EverNewJoy	https://avatars.githubusercontent.com/u/7001841?v=3	2	[KismetStringLibrary] New BP Node! HasString, BP implementation of Contains(), provides different functionality from FindSubstring ♥ Rama
1234	2015-06-11T11:49:12Z	merlin91	https://avatars.githubusercontent.com/u/1531647?v=3	1	Added voice related exports to NetConnection.h
1235	2015-06-11T12:19:35Z	pregest	https://avatars.githubusercontent.com/u/8643100?v=3	3627	UnrealEngine required : Required_1of2.zip Required_2of2.zip
1236	2015-06-11T13:02:20Z	DrakeKnight	https://avatars.githubusercontent.com/u/12845563?v=3	3859	Master
1237	2015-06-11T13:06:13Z	DrakeKnight	https://avatars.githubusercontent.com/u/12845563?v=3	3804	Promoted
1238	2015-06-11T13:41:37Z	fishman59	https://avatars.githubusercontent.com/u/7753727?v=3	1	Merged CLs 2230198 and 2230932 from Main to 4.3
1239	2015-06-11T15:30:23Z	braindx	https://avatars.githubusercontent.com/u/2925848?v=3	1	Fix for cloth's previous world position in shaders.
1240	2015-06-11T18:30:21Z	erbridge	https://avatars.githubusercontent.com/u/1027364?v=3	1	Don't do partial upgrades on Arch Linux
1241	2015-06-11T21:19:30Z	etkirsch	https://avatars.githubusercontent.com/u/7025561?v=3	1	Merge pull request #1 from EpicGames/release
1242	2015-06-11T23:46:54Z	FineRedMist	https://avatars.githubusercontent.com/u/1832056?v=3	1	Disable Editor Checkout and Save when Unattended
1243	2015-06-11T23:52:59Z	FineRedMist	https://avatars.githubusercontent.com/u/1832056?v=3	1	Call PreUnloadCallback before Shutdown for Modules
1244	2015-06-12T06:23:10Z	chaiyuntian	https://avatars.githubusercontent.com/u/6240366?v=3	1	corrected error message.
1245	2015-06-12T08:47:14Z	merlin91	https://avatars.githubusercontent.com/u/1531647?v=3	1	Allow for servers to create multiple voice data channels.
1246	2015-06-12T13:47:13Z	kuuuuku	https://avatars.githubusercontent.com/u/11402923?v=3	3620	4.8
1247	2015-06-12T15:58:45Z	derekvanvliet	https://avatars.githubusercontent.com/u/301217?v=3	1	doubled the size of the mac game thread stack
1248	2015-06-12T18:28:17Z	Skalicon	https://avatars.githubusercontent.com/u/8050360?v=3	1526	4.8
1249	2015-06-12T20:19:58Z	EverNewJoy	https://avatars.githubusercontent.com/u/7001841?v=3	1	(Accepted)[UDestructibleComponent::SetEnableGravity] Added ReadWrite Protection since setting gravity flag
1250	2015-06-14T05:12:10Z	dave-newson	https://avatars.githubusercontent.com/u/5214098?v=3	1	Allow DefaultPhysicsVolume to be overridden in WorldSettings
1251	2015-06-14T17:33:09Z	witkowski-seb	https://avatars.githubusercontent.com/u/2454088?v=3	2	AIPerception 'Max Age' variable fix
1252	2015-06-15T10:13:57Z	fsmorygo	https://avatars.githubusercontent.com/u/1732696?v=3	2	Create CMakeLists.txt for OS X with CLion support too
1253	2015-06-15T10:21:21Z	fsmorygo	https://avatars.githubusercontent.com/u/1732696?v=3	3	Create CMakeLists.txt for OS X with CLion support too
1254	2015-06-15T14:29:45Z	MatzeOGH	https://avatars.githubusercontent.com/u/11275501?v=3	2	exposed FMath::FixedTurn to Blueprints
1255	2015-06-15T17:09:12Z	EverNewJoy	https://avatars.githubusercontent.com/u/7001841?v=3	1	[KismetArrayLibrary] New Node! IsValidIndex implementation in Blueprints, ♥ Rama
1256	2015-06-15T17:58:39Z	EverNewJoy	https://avatars.githubusercontent.com/u/7001841?v=3	1	[KismetStringLibrary] Updated FindSubstring to use Enums
1257	2015-06-15T21:14:07Z	qiuzijian	https://avatars.githubusercontent.com/u/12016004?v=3	2	4.8
1258	2015-06-16T06:41:46Z	ill	https://avatars.githubusercontent.com/u/173169?v=3	1	Made anim montages smoothly transition from one another instead of snapping to the bind pose for a few frames
1259	2015-06-16T12:08:43Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	Don't use GenerateProjectFiles.bat as source distribution marker
1260	2015-06-16T14:51:13Z	witkowski-seb	https://avatars.githubusercontent.com/u/2454088?v=3	5	Set PerceptualInfo->bIsHostile correctly even if AIController for giv…
1261	2015-06-16T18:32:10Z	smokku	https://avatars.githubusercontent.com/u/147687?v=3	1	Add Fedora Linux support to Setup.sh
1262	2015-06-16T18:36:33Z	smokku	https://avatars.githubusercontent.com/u/147687?v=3	1	AutomationTool unused variables cleanup
1263	2015-06-16T18:49:56Z	smokku	https://avatars.githubusercontent.com/u/147687?v=3	1	Check minimum Mono version in Linux/Setup.sh
1264	2015-06-17T02:59:59Z	gersonnovais	https://avatars.githubusercontent.com/u/2203897?v=3	3552	update
1265	2015-06-17T08:35:35Z	nbjk667	https://avatars.githubusercontent.com/u/8071945?v=3	1	Merge pull request #1 from EpicGames/master
1266	2015-06-17T09:17:25Z	nbjk667	https://avatars.githubusercontent.com/u/8071945?v=3	4	UTexture::UpdateResource
1267	2015-06-17T10:02:24Z	saddy081	https://avatars.githubusercontent.com/u/7645389?v=3	82	4.8
1268	2015-06-17T12:36:40Z	nbjk667	https://avatars.githubusercontent.com/u/8071945?v=3	3	Added *.dat to ignored third-party binaries
1269	2015-06-17T17:56:33Z	ozturkhakki	https://avatars.githubusercontent.com/u/7107563?v=3	5	Added WriteToPipe function
1270	2015-06-18T06:04:10Z	twkevin	https://avatars.githubusercontent.com/u/2959753?v=3	1	Merge pull request #1 from EpicGames/release
1271	2015-06-18T13:48:09Z	rajkosto	https://avatars.githubusercontent.com/u/205276?v=3	1	Add ability to rotate the view of the World Composition map
1272	2015-06-18T14:13:46Z	ArCorvus	https://avatars.githubusercontent.com/u/1853143?v=3	3	Fixed: Can't change sprite of static Paper Sprite Component in ConstructionScript.
1273	2015-06-18T14:15:36Z	yaram	https://avatars.githubusercontent.com/u/2629055?v=3	3628	whoops
1274	2015-06-18T15:12:15Z	ArCorvus	https://avatars.githubusercontent.com/u/1853143?v=3	1	Paper2D static sprite update in ConstructionScript
1275	2015-06-18T15:54:26Z	dynamotn	https://avatars.githubusercontent.com/u/1969668?v=3	1	Merge pull request #1 from EpicGames/release
1276	2015-06-18T16:27:22Z	red15	https://avatars.githubusercontent.com/u/475873?v=3	2	Small typo corrections ture -> true.
1277	2015-06-18T16:43:41Z	axi430	https://avatars.githubusercontent.com/u/11018889?v=3	3444	asas
1278	2015-06-19T06:46:44Z	ApocalypticMC	https://avatars.githubusercontent.com/u/6157869?v=3	4453	Master
1279	2015-06-19T16:11:17Z	AndrewScheidecker	https://avatars.githubusercontent.com/u/2691804?v=3	1	Adapted GetStaticBatchElementVisibility to allow component-level backface culling in voxel rendering
1280	2015-06-19T17:14:20Z	derekvanvliet	https://avatars.githubusercontent.com/u/301217?v=3	1	increased the size of the iOS game thread stack for non-shipping builds
1281	2015-06-19T19:31:37Z	AndrewScheidecker	https://avatars.githubusercontent.com/u/2691804?v=3	1	Only dump the script stack on assertion failure in the game thread
1282	2015-06-19T21:08:54Z	derekvanvliet	https://avatars.githubusercontent.com/u/301217?v=3	2	added support for specifying additional linker flags on iOS in project settings
1283	2015-06-19T21:29:14Z	derekvanvliet	https://avatars.githubusercontent.com/u/301217?v=3	1	added phone screen resolutions for iPhone 6 and 6 Plus
1284	2015-06-20T02:29:26Z	derekvanvliet	https://avatars.githubusercontent.com/u/301217?v=3	1	added GetPreferredLanguages function to KismetSystemLibrary - implemented it for the iOS platform
1285	2015-06-20T02:39:17Z	derekvanvliet	https://avatars.githubusercontent.com/u/301217?v=3	1	added CanLaunchURL blueprint function
1286	2015-06-20T02:57:02Z	derekvanvliet	https://avatars.githubusercontent.com/u/301217?v=3	3	added locale and transaction properties to FInAppPurchaseProductInfo
1287	2015-06-20T03:11:07Z	derekvanvliet	https://avatars.githubusercontent.com/u/301217?v=3	1	added GetLocalCurrencyCode and GetLocalCurrencySymbol blueprint functions
1288	2015-06-20T12:12:00Z	ozturkhakki	https://avatars.githubusercontent.com/u/7107563?v=3	81	Added WriteToPipe function
1289	2015-06-20T12:51:50Z	trdwll	https://avatars.githubusercontent.com/u/11054333?v=3	1	Check if AController is not NULL
1290	2015-06-21T07:21:27Z	nbjk667	https://avatars.githubusercontent.com/u/8071945?v=3	1	Disable hot-reload feature in game builds
1291	2015-06-21T08:32:18Z	Banbury	https://avatars.githubusercontent.com/u/4481723?v=3	2	Blueprint functions to hide Actors from Player 
1292	2015-06-21T10:10:27Z	slonopotamus	https://avatars.githubusercontent.com/u/92637?v=3	1	[accepted] Allow creation of standalone GameInstance in editor
1293	2015-06-21T14:20:19Z	RyanNielson	https://avatars.githubusercontent.com/u/794694?v=3	1	Fixed typo in property tooltip and comments
1294	2015-06-22T00:40:50Z	MetalMistral	https://avatars.githubusercontent.com/u/8663183?v=3	70	4 8
1295	2015-06-22T06:49:08Z	mollstam	https://avatars.githubusercontent.com/u/385582?v=3	1	Properly deform navigable geometry for spline mesh
1296	2015-06-22T11:20:06Z	emrebaydoganinfotron	https://avatars.githubusercontent.com/u/10303870?v=3	3	Merge Request
1297	2015-06-22T11:34:06Z	Furkanzmc	https://avatars.githubusercontent.com/u/932717?v=3	1	Update GenerateProjectFiles.bat
1298	2015-06-22T14:36:12Z	theonebutcher	https://avatars.githubusercontent.com/u/10797485?v=3	3627	Release
1299	2015-06-22T16:42:13Z	derekvanvliet	https://avatars.githubusercontent.com/u/301217?v=3	1	renamed the Restore In-App Purchases blueprint function
1300	2015-06-22T23:43:48Z	ozturkhakki	https://avatars.githubusercontent.com/u/7107563?v=3	4	[accepted] Added WriteToPipe function
1301	2015-06-23T00:45:36Z	ozturkhakki	https://avatars.githubusercontent.com/u/7107563?v=3	1	Added ConvertDigitToInt function
1302	2015-06-23T06:06:13Z	pzurita	https://avatars.githubusercontent.com/u/894286?v=3	71	[Core] Fix the functionality to track allocations that don't happen within the engine's wrappers.
1303	2015-06-23T06:09:20Z	pzurita	https://avatars.githubusercontent.com/u/894286?v=3	1	[Core] Fix the functionality to track allocations that don't happen within the engine's wrappers.
1304	2015-06-23T06:19:01Z	pzurita	https://avatars.githubusercontent.com/u/894286?v=3	1	[Core] Use FMemory for allocations done by zlib.
1305	2015-06-23T08:16:45Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	7	[Accepted] Improvements in CrashReporter for Symbol Server usage
1306	2015-06-23T08:31:40Z	slonopotamus	https://avatars.githubusercontent.com/u/92637?v=3	1	[revoked] Stop stripping map path from URL
1307	2015-06-23T13:34:56Z	slonopotamus	https://avatars.githubusercontent.com/u/92637?v=3	1	[accepted] Do not crash with access violation if UEditorEngine::EditorWorld is NULL when UEngine::LoadMap is called
1308	2015-06-23T14:27:49Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	[Superseded] Don't change sections order on configuration file change (useful to minimize the file changes)
1309	2015-06-24T04:24:34Z	pzurita	https://avatars.githubusercontent.com/u/894286?v=3	1	[Core][Windows] Don't crash when GetRawInputData() fails. 
1310	2015-06-24T11:44:43Z	witkowski-seb	https://avatars.githubusercontent.com/u/2454088?v=3	5	Fix for MaxAge returning 0.f when FLT_MAX should.
1311	2015-06-24T12:04:19Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	[Rejected] Don't save default values to configuration file
1312	2015-06-24T13:48:05Z	witkowski-seb	https://avatars.githubusercontent.com/u/2454088?v=3	1	Fix for MaxAge returning 0.f when FLT_MAX should.
1313	2015-06-24T15:21:37Z	ben-marsh-public	https://avatars.githubusercontent.com/u/13035311?v=3	1	Test outside collaborator pull request
1314	2015-06-25T02:35:28Z	MiniTurtle	https://avatars.githubusercontent.com/u/8394652?v=3	1	Update CurveBase.cpp
1315	2015-06-25T05:51:46Z	ExpiredPopsicle	https://avatars.githubusercontent.com/u/1193085?v=3	2	Modified DDS cubemap loading to prevent an array overflow.
1316	2015-06-25T07:26:41Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	[Accepted] Do not ask if there is no one to show a message
1317	2015-06-25T07:33:54Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	2	Improve remote debug on check/ensure prompt
1318	2015-06-25T13:41:23Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	"[Rejected] Add ""Save Before Compilation"" option to ""Editor Preference -> Blueprint Editor -> Compiler -> Save on Compile"""
1319	2015-06-25T13:42:03Z	slonopotamus	https://avatars.githubusercontent.com/u/92637?v=3	1	[accepted] Do not use GameMode::DefaultPawnClass directly
1320	2015-06-25T15:51:10Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	"[Accepted] Don't recompile up-to-date blueprints on ""Play"" button"
1321	2015-06-25T19:27:05Z	nero81af	https://avatars.githubusercontent.com/u/7045350?v=3	5155	BasePassPixelShader.usf wont compile for translucent surfaces using ssr
1322	2015-06-25T19:42:16Z	nero81af	https://avatars.githubusercontent.com/u/7045350?v=3	1	Update BasePassPixelShader.usf
1323	2015-06-25T20:33:40Z	mikelebo	https://avatars.githubusercontent.com/u/3382818?v=3	9	misclick
1324	2015-06-25T21:47:10Z	sfjuocekr	https://avatars.githubusercontent.com/u/398018?v=3	1	Integrating fixes into 4.8, CLs:
1325	2015-06-27T15:22:32Z	peca3d	https://avatars.githubusercontent.com/u/4343081?v=3	4949	Release
1326	2015-06-27T23:49:47Z	tomofnz	https://avatars.githubusercontent.com/u/7030380?v=3	10	4 8
1327	2015-06-28T13:14:55Z	PhoenixBlack	https://avatars.githubusercontent.com/u/1712977?v=3	1	When bAutoWeld is set, find weld body even if parent has no physics
1328	2015-06-28T16:03:32Z	PhoenixBlack	https://avatars.githubusercontent.com/u/1712977?v=3	1	Problem with deep component trees (template mismatch during attachment)
1329	2015-06-29T12:54:36Z	slonopotamus	https://avatars.githubusercontent.com/u/92637?v=3	1	[accepted] Expose PathFollowing and Perception for defaults editing
1330	2015-06-29T13:18:15Z	crocuis	https://avatars.githubusercontent.com/u/1415901?v=3	2	"Revert ""[INTEGRATE] Change 2531773 by Ben.Cosh@Pitbull_BCosh_Home"
1331	2015-06-29T16:55:27Z	pzurita	https://avatars.githubusercontent.com/u/894286?v=3	1	[Core] Added a stomp allocator that allows finding memory overruns, underruns, and read/write after free.
1332	2015-06-30T09:02:15Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	[Accepted] Improve error message: Instanced meshes don't yet support unique static lighting for each LOD, lighting on LOD 1+ may be incorrect
1333	2015-06-30T11:14:18Z	toparada	https://avatars.githubusercontent.com/u/9985478?v=3	11	4.8
1334	2015-06-30T13:28:27Z	Hevedy	https://avatars.githubusercontent.com/u/3521442?v=3	2	Equal Nodes Rotators with FRotators & Prints
1335	2015-06-30T19:31:48Z	tk-master	https://avatars.githubusercontent.com/u/10437026?v=3	2	Exposing a few functions to blueprints (with suggested changes)
1336	2015-06-30T21:01:04Z	Pierdek	https://avatars.githubusercontent.com/u/7024201?v=3	1	Modify slate window position with coordinates passed in the command line
1337	2015-07-01T01:00:47Z	slayemin	https://avatars.githubusercontent.com/u/10360494?v=3	4949	**delete my leet commit, I apparently don't know how to commit individual file changes to master**
1338	2015-07-01T21:30:59Z	Allar	https://avatars.githubusercontent.com/u/2173793?v=3	1	Exposed GameMode Option parsing to BP
1339	2015-07-01T22:13:40Z	slayemin	https://avatars.githubusercontent.com/u/10360494?v=3	1	Fix for UE-11947 and added support to set mouse position in client window
1340	2015-07-02T06:48:35Z	Stranho	https://avatars.githubusercontent.com/u/2942405?v=3	1	Merge pull request #1 from EpicGames/release
1341	2015-07-02T06:49:28Z	Abatron	https://avatars.githubusercontent.com/u/7884332?v=3	1	Crash fix for UOnlineSessionClient::JoinSession
1342	2015-07-02T07:06:29Z	Stranho	https://avatars.githubusercontent.com/u/2942405?v=3	6050	Update from original
1343	2015-07-02T09:15:56Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	[Rejected] Allow AutomationTool usage with -cookonthefly and -server flags
1344	2015-07-02T10:34:46Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	[Superseded] Add message CompileFailed to log with Error-level
1345	2015-07-02T13:38:20Z	yaakuro	https://avatars.githubusercontent.com/u/7720708?v=3	1	[GNU/Linux] Cleanup and small fix and adaptation to SDL 2.0.4
1346	2015-07-02T15:33:23Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	[Accepted] Console ServerTravel command can't pass maps parameters
1347	2015-07-02T17:21:43Z	Hevedy	https://avatars.githubusercontent.com/u/3521442?v=3	13	FVector2D added to GraphSchema
1348	2015-07-03T03:35:34Z	pzurita	https://avatars.githubusercontent.com/u/894286?v=3	1	[CoreUObject] Improvement in garbage collection performance by implementing three micro-optimizations.
1349	2015-07-03T04:01:36Z	HueyPark	https://avatars.githubusercontent.com/u/7126328?v=3	1	fix spelling error
1350	2015-07-03T06:13:57Z	IanBreeg	https://avatars.githubusercontent.com/u/8023755?v=3	1	Bugfix: selection of blueprint classes through editor in Object Library
1351	2015-07-03T12:15:59Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	[Accepted] Add some LocalPlayer->ViewportClient null pointer checks to PlayerController.cpp
1352	2015-07-03T14:07:09Z	bozaro	https://avatars.githubusercontent.com/u/2458138?v=3	1	"[Accepted] Fix ""Access violation"" crash on running game without Audio hardware"
1353	2015-07-03T22:23:01Z	DerDolch	https://avatars.githubusercontent.com/u/3903621?v=3	3491	update
1354	2015-07-04T06:03:38Z	Dimiondark	https://avatars.githubusercontent.com/u/5507578?v=3	9	Tank vehicle
1355	2015-07-05T12:13:42Z	CodeSpartan	https://avatars.githubusercontent.com/u/10173914?v=3	3	"Exposed ""Replicate to Owner Only"" for variables to Blueprints (dropdown)"
1356	2015-07-05T16:27:54Z	bowringjb	https://avatars.githubusercontent.com/u/3482378?v=3	45	4 8
1357	2015-07-06T12:44:43Z	Keiyentai	https://avatars.githubusercontent.com/u/7016923?v=3	3	4.8 nvidia techs
1358	2015-07-06T18:56:21Z	Pierdek	https://avatars.githubusercontent.com/u/7024201?v=3	1	int typo
